aligninq_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
0,2654.73680220533242390957,2654.73680220533242390957,2654.73680220533242390957,0,0.000000,0.016695,0,0.000000,0.016695,
1,2661.48867500129244945128,2654.73680220533242390957,2661.48867500129244945128,182,0.05313199999999999867,0.30138799999999998924,0,0.00000000000000000000,0.00000000000000000000,
2,2663.66529630657078087097,2654.73680220533242390957,2663.66529630657078087097,185,0.10690999999999999115,0.86935099999999987386,0,0.00000000000000000000,0.00000000000000000000,
3,2664.81853794151629699627,2654.73680220533242390957,2664.81853794151629699627,187,0.16724300000000000277,0.88264600000000004165,0,0.00000000000000000000,0.00000000000000000000,
4,2665.66395947334376614890,2654.73680220533242390957,2665.66395947334376614890,192,0.23173799999999994403,1.69202999999999992298,0,0.00000000000000000000,0.00000000000000000000,
5,2665.99999999971305442159,2654.73680220533242390957,2665.99999999971305442159,189,0.28977799999999998004,1.25404500000000007631,0,0.00000000000000000000,0.00000000000000000000,
6,2666.19064320957249947242,2654.73680220533242390957,2666.19064320957249947242,188,0.34708300000000003038,1.12554599999999993543,0,0.00000000000000000000,0.00000000000000000000,
7,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,184,0.40033199999999991014,1.76213099999999922574,0,0.00000000000000000000,0.00000000000000000000,
8,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,186,0.46182600000000006979,1.22110200000000013176,0,0.00000000000000000000,0.00000000000000000000,
9,2666.99999999967485564412,2654.73680220533242390957,2666.99999999967485564412,181,0.50951300000000010471,1.42785399999999995657,0,0.00000000000000000000,0.00000000000000000000,
10,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,187,0.58853999999999961901,1.96247199999999999420,0,0.00000000000000000000,0.00000000000000000000,
11,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,187,0.64471000000000033836,1.09022899999999900444,0,0.00000000000000000000,0.00000000000000000000,
12,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,191,0.71517999999999970484,3.65787400000000140210,0,0.00000000000000000000,0.00000000000000000000,
13,2666.99999999967303665471,2654.73680220533242390957,2666.99999999967303665471,184,0.75105299999999974858,1.78854099999999860415,0,0.00000000000000000000,0.00000000000000000000,
14,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,188,0.83463900000000013080,4.36265600000000119962,0,0.00000000000000000000,0.00000000000000000000,
15,2666.99999999967531039147,2654.73680220533242390957,2666.99999999967531039147,183,0.87004299999999989979,1.67079599999999928173,0,0.00000000000000000000,0.00000000000000000000,
16,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,185,0.94477100000000024949,3.01646300000000167074,0,0.00000000000000000000,0.00000000000000000000,
17,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,184,1.00018100000000043082,4.31851800000000096702,0,0.00000000000000000000,0.00000000000000000000,
18,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,192,1.10294500000000006423,1.81488000000000226919,0,0.00000000000000000000,0.00000000000000000000,
19,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,184,1.12393199999999993111,3.49627600000000171576,0,0.00000000000000000000,0.00000000000000000000,
20,2666.99999999967076291796,2654.73680220533242390957,2666.99999999967076291796,186,1.18605699999999991689,4.05506300000000408090,0,0.00000000000000000000,0.00000000000000000000,
21,2666.99999999967621988617,2654.73680220533242390957,2666.99999999967621988617,195,1.29593799999999959027,3.96093799999999873762,0,0.00000000000000000000,0.00000000000000000000,
22,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,192,1.34455099999999916349,4.73223899999999986221,0,0.00000000000000000000,0.00000000000000000000,
23,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,191,1.41199899999999978206,6.98994399999999416195,0,0.00000000000000000000,0.00000000000000000000,
24,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,175,1.34766800000000230852,4.21061899999999411648,0,0.00000000000000000000,0.00000000000000000000,
25,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,187,1.48645499999999941565,3.58565499999999559577,0,0.00000000000000000000,0.00000000000000000000,
26,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,185,1.54826499999999711576,2.93608300000001065655,0,0.00000000000000000000,0.00000000000000000000,
27,2666.99999999966985342326,2654.73680220533242390957,2666.99999999966985342326,187,1.61366300000000251202,3.15202400000001148328,0,0.00000000000000000000,0.00000000000000000000,
28,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,187,1.67779699999999820648,3.97995600000000138152,0,0.00000000000000000000,0.00000000000000000000,
29,2666.99999999967076291796,2654.73680220533242390957,2666.99999999967076291796,186,1.73455000000000225668,2.08983499999999366992,0,0.00000000000000000000,0.00000000000000000000,
30,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,188,1.80964399999999869806,4.53486800000000300770,0,0.00000000000000000000,0.00000000000000000000,
31,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,193,1.93171599999999799024,4.09462100000000361888,0,0.00000000000000000000,0.00000000000000000000,
32,2666.99999999967621988617,2654.73680220533242390957,2666.99999999967621988617,189,1.96101000000000169621,3.55745699999999942520,0,0.00000000000000000000,0.00000000000000000000,
33,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,186,1.98339700000000007662,4.77948600000000567434,0,0.00000000000000000000,0.00000000000000000000,
34,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,188,2.10234200000000015507,6.01729900000000839100,0,0.00000000000000000000,0.00000000000000000000,
35,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,193,2.17426799999999786905,3.34206300000001021999,0,0.00000000000000000000,0.00000000000000000000,
36,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,187,2.20717199999999991178,6.88958499999999673946,0,0.00000000000000000000,0.00000000000000000000,
37,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,184,2.21745100000000405771,9.72485999999999251031,0,0.00000000000000000000,0.00000000000000000000,
38,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,181,2.25569399999999831152,10.54020400000000279306,0,0.00000000000000000000,0.00000000000000000000,
39,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,186,2.38708599999999648844,5.43885700000001293120,0,0.00000000000000000000,0.00000000000000000000,
40,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,188,2.42548599999999936472,7.20779100000001449189,0,0.00000000000000000000,0.00000000000000000000,
41,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,179,2.41972499999999968168,4.81365199999999049396,0,0.00000000000000000000,0.00000000000000000000,
42,2666.99999999967485564412,2654.73680220533242390957,2666.99999999967485564412,172,2.41058900000000164709,8.99930000000000518412,0,0.00000000000000000000,0.00000000000000000000,
43,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,178,2.52816500000000132786,10.61066099999999323700,0,0.00000000000000000000,0.00000000000000000000,
44,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,183,2.65641399999999805459,9.01279800000000363980,0,0.00000000000000000000,0.00000000000000000000,
45,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,185,2.74083999999999861075,5.61473200000000360887,0,0.00000000000000000000,0.00000000000000000000,
46,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,186,2.81081800000000470163,8.67731800000001385342,0,0.00000000000000000000,0.00000000000000000000,
47,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,185,2.87415299999999263036,9.04382300000000327600,0,0.00000000000000000000,0.00000000000000000000,
48,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,184,2.92656300000000157979,5.13702299999999922875,0,0.00000000000000000000,0.00000000000000000000,
49,2666.99999999967030817061,2654.73680220533242390957,2666.99999999967030817061,177,2.88337800000000754608,6.44344699999999193096,0,0.00000000000000000000,0.00000000000000000000,
50,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,186,3.05581699999999045758,10.28664699999998788371,0,0.00000000000000000000,0.00000000000000000000,
51,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,178,3.00300400000000422551,13.17009899999999333886,0,0.00000000000000000000,0.00000000000000000000,
52,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,184,3.14769699999999374995,8.91481699999999932515,0,0.00000000000000000000,0.00000000000000000000,
53,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,168,2.97540200000000254477,17.43185600000001045373,0,0.00000000000000000000,0.00000000000000000000,
54,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,169,3.01028000000000872660,12.47502300000002151137,0,0.00000000000000000000,0.00000000000000000000,
55,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,179,3.23604899999999418014,9.56865499999997837222,0,0.00000000000000000000,0.00000000000000000000,
56,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,176,3.23744399999999643569,9.90870300000000270302,0,0.00000000000000000000,0.00000000000000000000,
57,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,182,3.43345200000000261298,6.67445800000001554508,0,0.00000000000000000000,0.00000000000000000000,
58,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,185,3.54009000000000639830,12.13225400000004583489,0,0.00000000000000000000,0.00000000000000000000,
59,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,187,3.64256799999999714146,8.65533899999996947372,0,0.00000000000000000000,0.00000000000000000000,
60,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,183,3.60201599999999189095,6.37166600000000471482,0,0.00000000000000000000,0.00000000000000000000,
61,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,188,3.74587700000000722866,10.63955600000002732486,0,0.00000000000000000000,0.00000000000000000000,
62,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,188,3.85297699999999565534,12.30531300000001238004,0,0.00000000000000000000,0.00000000000000000000,
63,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,185,3.83843600000000151340,8.13902799999999615466,0,0.00000000000000000000,0.00000000000000000000,
64,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,182,3.82200699999999926604,14.10840899999999464853,0,0.00000000000000000000,0.00000000000000000000,
65,2666.99999999967258190736,2654.73680220533242390957,2666.99999999967258190736,187,3.98543600000000708405,6.02173099999998839849,0,0.00000000000000000000,0.00000000000000000000,
66,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,180,3.90838499999998134626,12.26124099999998406929,0,0.00000000000000000000,0.00000000000000000000,
67,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,186,4.09251500000002010893,4.60617200000001503213,0,0.00000000000000000000,0.00000000000000000000,
68,2666.99999999967167241266,2654.73680220533242390957,2666.99999999967167241266,184,4.11775899999997818668,19.21166199999998980275,0,0.00000000000000000000,0.00000000000000000000,
69,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,178,4.05274600000001328226,15.49965299999996659608,0,0.00000000000000000000,0.00000000000000000000,
70,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,182,4.17330699999999410466,8.60404800000003433524,0,0.00000000000000000000,0.00000000000000000000,
71,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,189,4.36575600000000463297,7.10257999999998901330,0,0.00000000000000000000,0.00000000000000000000,
72,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,180,4.27484799999999154352,8.93619300000000293949,0,0.00000000000000000000,0.00000000000000000000,
73,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,174,4.21453900000000203363,16.06397199999997837949,0,0.00000000000000000000,0.00000000000000000000,
74,2666.99999999967303665471,2654.73680220533242390957,2666.99999999967303665471,176,4.29764500000001703484,10.81076400000000603541,0,0.00000000000000000000,0.00000000000000000000,
75,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,184,4.55628899999999248394,10.54629099999999652937,0,0.00000000000000000000,0.00000000000000000000,
76,2666.99999999967167241266,2654.73680220533242390957,2666.99999999967167241266,178,4.45343399999998723615,10.83963399999998955536,0,0.00000000000000000000,0.00000000000000000000,
77,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,171,4.38002199999999675128,11.38510199999996075348,0,0.00000000000000000000,0.00000000000000000000,
78,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,168,4.29283700000001999797,21.53504899999995814142,0,0.00000000000000000000,0.00000000000000000000,
79,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,179,4.64212200000000052569,8.17266099999994821701,0,0.00000000000000000000,0.00000000000000000000,
80,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,182,4.76960399999998685416,9.99568499999998039129,0,0.00000000000000000000,0.00000000000000000000,
81,2666.99999999967440089677,2654.73680220533242390957,2666.99999999967440089677,180,4.81805600000001277294,9.60833900000000085129,0,0.00000000000000000000,0.00000000000000000000,
82,2666.99999999967121766531,2654.73680220533242390957,2666.99999999967121766531,186,4.97651700000000118962,9.16517599999997401028,0,0.00000000000000000000,0.00000000000000000000,
83,2666.99999999967303665471,2654.73680220533242390957,2666.99999999967303665471,180,4.91862999999997896339,9.37728600000002643355,0,0.00000000000000000000,0.00000000000000000000,
84,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,180,4.97120499999999765350,9.39442100000007940253,0,0.00000000000000000000,0.00000000000000000000,
85,2666.99999999967485564412,2654.73680220533242390957,2666.99999999967485564412,186,5.18334400000000528053,12.01075800000000981527,0,0.00000000000000000000,0.00000000000000000000,
86,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,181,5.09863300000000663204,11.01517699999999422289,0,0.00000000000000000000,0.00000000000000000000,
87,2666.99999999967531039147,2654.73680220533242390957,2666.99999999967531039147,180,5.14974300000000084765,6.89383599999996476981,0,0.00000000000000000000,0.00000000000000000000,
88,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,180,5.21619200000000660111,16.40597900000000208820,0,0.00000000000000000000,0.00000000000000000000,
89,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,186,5.45471200000000067121,8.75053399999990233482,0,0.00000000000000000000,0.00000000000000000000,
90,2666.99999999967531039147,2654.73680220533242390957,2666.99999999967531039147,177,5.27527699999998844760,33.04533000000003539753,0,0.00000000000000000000,0.00000000000000000000,
91,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,171,5.15612699999999790634,12.84474599999998645217,0,0.00000000000000000000,0.00000000000000000000,
92,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,161,4.93633300000001895569,14.82823200000007091148,0,0.00000000000000000000,0.00000000000000000000,
93,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,170,5.23151599999999916690,11.37123999999994339305,0,0.00000000000000000000,0.00000000000000000000,
94,2666.99999999967485564412,2654.73680220533242390957,2666.99999999967485564412,169,5.20998099999997066334,16.08824499999991530785,0,0.00000000000000000000,0.00000000000000000000,
95,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,173,5.40108800000001565422,9.44523000000003776222,0,0.00000000000000000000,0.00000000000000000000,
96,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,173,5.46798100000000886212,12.63217099999997117266,0,0.00000000000000000000,0.00000000000000000000,
97,2666.99999999967349140206,2654.73680220533242390957,2666.99999999967349140206,176,5.60917000000000598448,23.72204000000010637450,0,0.00000000000000000000,0.00000000000000000000,
98,2666.99999999967576513882,2654.73680220533242390957,2666.99999999967576513882,180,5.79626700000000028012,13.63511299999993298115,0,0.00000000000000000000,0.00000000000000000000,
99,2666.99999999967212716001,2654.73680220533242390957,2666.99999999967212716001,185,6.05001799999996592305,17.23398400000007768540,0,0.00000000000000000000,0.00000000000000000000,
100,2666.99999999967303665471,2654.73680220533242390957,2666.99999999967303665471,186,6.08745100000004413232,17.32476499999995667167,0,0.00000000000000000000,0.00000000000000000000,
101,2666.99999999967394614941,2654.73680220533242390957,2666.99999999967394614941,166,5.52058799999997518171,12.68235100000003967580,0,0.00000000000000000000,0.00000000000000000000,
102,2667.09677706695629240130,2654.73680220533242390957,2667.09677706695629240130,165,5.60024199999998018029,11.80227600000000620639,0,0.00000000000000000000,0.00000000000000000000,
103,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,167,5.68303800000001047010,5.44324300000005223410,0,0.00000000000000000000,0.00000000000000000000,
104,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,159,5.47559599999999591091,20.60621199999991404184,0,0.00000000000000000000,0.00000000000000000000,
105,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,173,5.96244500000000243745,21.88572899999996934639,0,0.00000000000000000000,0.00000000000000000000,
106,2667.99999999962392394082,2654.73680220533242390957,2667.99999999962392394082,182,6.30025499999999283318,18.23543600000004971662,0,0.00000000000000000000,0.00000000000000000000,
107,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,184,6.44643500000000813088,11.67480499999999210559,0,0.00000000000000000000,0.00000000000000000000,
108,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,185,6.51248200000003407695,19.12270000000000891305,0,0.00000000000000000000,0.00000000000000000000,
109,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,185,6.57991199999997888881,28.54156599999998888961,0,0.00000000000000000000,0.00000000000000000000,
110,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,190,6.79951199999999289503,13.64397199999996246333,0,0.00000000000000000000,0.00000000000000000000,
111,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,187,6.75905599999998685234,17.00057499999991250661,0,0.00000000000000000000,0.00000000000000000000,
112,2667.99999999962437868817,2654.73680220533242390957,2667.99999999962437868817,181,6.61160000000000991349,16.03167199999984404712,0,0.00000000000000000000,0.00000000000000000000,
113,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,184,6.81171499999999241481,14.64734999999996034603,0,0.00000000000000000000,0.00000000000000000000,
114,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,184,6.88538199999999278589,13.12244099999998070416,0,0.00000000000000000000,0.00000000000000000000,
115,2667.99999999962437868817,2654.73680220533242390957,2667.99999999962437868817,177,6.69980500000002621164,14.13962799999990238575,0,0.00000000000000000000,0.00000000000000000000,
116,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,178,6.78906699999998863859,17.04001600000015059777,0,0.00000000000000000000,0.00000000000000000000,
117,2667.99999999962119545671,2654.73680220533242390957,2667.99999999962119545671,179,6.89411599999999680222,27.70367899999996552651,0,0.00000000000000000000,0.00000000000000000000,
118,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,178,6.91262299999999640931,17.97212599999988924537,0,0.00000000000000000000,0.00000000000000000000,
119,2667.99999999962028596201,2654.73680220533242390957,2667.99999999962028596201,181,7.07087899999999081047,22.53240000000005238689,0,0.00000000000000000000,0.00000000000000000000,
120,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,170,6.69101499999999305146,25.79561200000011922384,0,0.00000000000000000000,0.00000000000000000000,
121,2667.99999999961937646731,2654.73680220533242390957,2667.99999999961937646731,166,6.66444400000000314321,16.44059500000003026798,0,0.00000000000000000000,0.00000000000000000000,
122,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,168,6.74764900000002398883,19.20658100000014201214,0,0.00000000000000000000,0.00000000000000000000,
123,2667.99999999962210495141,2654.73680220533242390957,2667.99999999962210495141,173,6.99177800000001070657,16.46332499999994070095,0,0.00000000000000000000,0.00000000000000000000,
124,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,179,7.24965099999997164559,15.80726499999991574441,0,0.00000000000000000000,0.00000000000000000000,
125,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,186,7.55566400000003568493,16.04857300000003306195,0,0.00000000000000000000,0.00000000000000000000,
126,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,189,7.72699599999998554267,25.61224799999990864308,0,0.00000000000000000000,0.00000000000000000000,
127,2667.99999999962119545671,2654.73680220533242390957,2667.99999999962119545671,174,7.25829399999997804116,16.22394099999996797123,0,0.00000000000000000000,0.00000000000000000000,
128,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,175,7.33886300000000346699,14.72690099999999802094,0,0.00000000000000000000,0.00000000000000000000,
129,2667.99999999961937646731,2654.73680220533242390957,2667.99999999961937646731,170,7.22960000000000491127,19.02744999999981700967,0,0.00000000000000000000,0.00000000000000000000,
130,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,167,7.16689000000002351953,14.36945100000002639717,0,0.00000000000000000000,0.00000000000000000000,
131,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,175,7.47946400000000721775,15.27451000000019121217,0,0.00000000000000000000,0.00000000000000000000,
132,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,178,7.68177299999996421320,22.21114499999998770363,0,0.00000000000000000000,0.00000000000000000000,
133,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,183,7.92454199999997399573,17.79478300000005219772,0,0.00000000000000000000,0.00000000000000000000,
134,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,180,7.89018800000008013740,10.36682599999994636164,0,0.00000000000000000000,0.00000000000000000000,
135,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,182,8.00225799999998343992,19.14849200000003293098,0,0.00000000000000000000,0.00000000000000000000,
136,2667.99999999962437868817,2654.73680220533242390957,2667.99999999962437868817,186,8.26372400000002471643,10.58002000000010411895,0,0.00000000000000000000,0.00000000000000000000,
137,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,190,8.42065699999989192293,18.81247899999993933307,0,0.00000000000000000000,0.00000000000000000000,
138,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,186,8.45924999999999727152,21.78285600000003796595,0,0.00000000000000000000,0.00000000000000000000,
139,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,182,8.24803700000006756454,16.74358099999994919926,0,0.00000000000000000000,0.00000000000000000000,
140,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,171,7.84712100000001555600,15.67398000000002866727,0,0.00000000000000000000,0.00000000000000000000,
141,2667.99999999962028596201,2654.73680220533242390957,2667.99999999962028596201,177,8.15773899999999230204,19.21928500000012718374,0,0.00000000000000000000,0.00000000000000000000,
142,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,176,8.18434300000001258013,14.95199400000001332955,0,0.00000000000000000000,0.00000000000000000000,
143,2667.99999999962119545671,2654.73680220533242390957,2667.99999999962119545671,173,8.13657699999998840212,16.33851699999991069490,0,0.00000000000000000000,0.00000000000000000000,
144,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,179,8.38759700000002794695,18.44762100000002646993,0,0.00000000000000000000,0.00000000000000000000,
145,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,183,8.65912799999989601929,16.35511700000006385380,0,0.00000000000000000000,0.00000000000000000000,
146,2667.99999999962392394082,2654.73680220533242390957,2667.99999999962392394082,178,8.48262400000010075019,19.67904500000008738425,0,0.00000000000000000000,0.00000000000000000000,
147,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,178,8.53178699999989476055,19.21476099999995312828,0,0.00000000000000000000,0.00000000000000000000,
148,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,174,8.41950500000007195922,22.82651200000009339419,0,0.00000000000000000000,0.00000000000000000000,
149,2667.99999999962028596201,2654.73680220533242390957,2667.99999999962028596201,178,8.65564199999994343671,25.29684999999994943209,0,0.00000000000000000000,0.00000000000000000000,
150,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,174,8.57186699999999746069,13.66885800000000017462,0,0.00000000000000000000,0.00000000000000000000,
151,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,180,8.84287600000004658796,15.70644199999992451922,0,0.00000000000000000000,0.00000000000000000000,
152,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,184,9.12455499999998664862,32.03906100000017431739,0,0.00000000000000000000,0.00000000000000000000,
153,2667.99999999962119545671,2654.73680220533242390957,2667.99999999962119545671,171,8.56566699999996217230,19.77045300000008865027,0,0.00000000000000000000,0.00000000000000000000,
154,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,175,8.80855000000008203642,13.09934700000007978815,0,0.00000000000000000000,0.00000000000000000000,
155,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,171,8.68626299999993989331,22.36170399999991786899,0,0.00000000000000000000,0.00000000000000000000,
156,2667.99999999962346919347,2654.73680220533242390957,2667.99999999962346919347,175,8.92266900000004170579,17.85594400000013592944,0,0.00000000000000000000,0.00000000000000000000,
157,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,178,9.10875399999997625855,17.69084300000008624920,0,0.00000000000000000000,0.00000000000000000000,
158,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,177,9.15440699999999196734,20.42682500000000800355,0,0.00000000000000000000,0.00000000000000000000,
159,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,180,9.35134200000004511821,16.80398599999989528442,0,0.00000000000000000000,0.00000000000000000000,
160,2667.99999999962255969876,2654.73680220533242390957,2667.99999999962255969876,169,8.87197299999991173536,25.94106499999998050043,0,0.00000000000000000000,0.00000000000000000000,
161,2667.99999999962210495141,2654.73680220533242390957,2667.99999999962210495141,178,9.37764400000003206515,32.39324099999998907151,0,0.00000000000000000000,0.00000000000000000000,
162,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,189,9.94047299999999722786,21.19533899999987625051,0,0.00000000000000000000,0.00000000000000000000,
163,2667.99999999962301444612,2654.73680220533242390957,2667.99999999962301444612,176,9.38929900000005090988,15.59650600000009035284,0,0.00000000000000000000,0.00000000000000000000,
164,2667.99999999962210495141,2654.73680220533242390957,2667.99999999962210495141,177,9.46914299999991726509,23.08849799999984497845,0,0.00000000000000000000,0.00000000000000000000,
165,2667.99999999962119545671,2654.73680220533242390957,2667.99999999962119545671,178,9.59817200000009052019,16.33750500000019201252,0,0.00000000000000000000,0.00000000000000000000,
166,2667.99999999962301444612,2654.73680220533242390957,2667.99999999962301444612,175,9.54069599999991169170,17.69112199999995027611,0,0.00000000000000000000,0.00000000000000000000,
167,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,173,9.52811600000006819755,16.41521000000011554221,0,0.00000000000000000000,0.00000000000000000000,
168,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,178,9.75039100000003600144,15.93399500000032276148,0,0.00000000000000000000,0.00000000000000000000,
169,2667.99999999962074070936,2654.73680220533242390957,2667.99999999962074070936,175,9.60107899999991332152,27.67200999999977284460,0,0.00000000000000000000,0.00000000000000000000,
170,2667.99999999962301444612,2654.73680220533242390957,2667.99999999962301444612,178,9.85664400000007390190,14.68441900000016175909,0,0.00000000000000000000,0.00000000000000000000,
171,2667.99999999962165020406,2654.73680220533242390957,2667.99999999962165020406,166,9.31972699999994347309,23.95991699999967750045,0,0.00000000000000000000,0.00000000000000000000,
